image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004001.jpg	answer en What are the dials on this washer.	['unanswerable', 'efwef', 'unanswerable', 'too blurry', 'unanswerable', 'unanswerable', 'unanswerable', 'settings', 'unanswerable', 'unanswerable']	permanent press
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004002.jpg	answer en What is this?	['granola', 'granola', 'cereal', 'low fat granola raisins cereal', 'granola cereal', 'granola', 'cereal', 'cereal', 'granola raisins', 'granola']	granola
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004003.jpg	answer en What is this photo of?	['unanswerable', 'unanswerable', 'nothing', 'unanswerable', 'unanswerable', 'nothing', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004004.jpg	answer en What color is this rug?	['pinks greys', 'brown green red', 'pink black grey', 'greys pinks', 'pink red blue purple grey maroon navy brown', 'mauves blues', 'multi', 'grey blue pinks purples', 'multi colored', 'multicolored pink redblackgray']	multi
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004005.jpg	answer en Is this black or blue? 	['unanswerable', 'black', 'black', 'black', 'black', 'black', 'black', 'grey', 'black grey', 'black']	black
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004006.jpg	answer en What is this, please?	['unanswerable', 'shirt', 'dresser', 'unanswerable', 'dresser drawer clothes', 'carton', 'unanswerable', 'skincare', 'unanswerable', 'dresser']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004007.jpg	answer en What flavor jam is this?	['marionberry', 'marionberry', 'marionberry', 'marionberry', 'marionberry', 'marionberry', 'marionberry jam', 'marionberry', 'marionberry', 'marionberry']	marionberry
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004008.jpg	answer en What is this?	['soup', 'unanswerable', 'soup', 'soup', 'beef stew', 'hormel beef stew', 'unanswerable', 'beef stew', 'hormel', 'dirty moore stew']	can
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004009.jpg	answer en What is in this bedroom?	['unanswerable', 'this facebook page', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004010.jpg	answer en What page number is displayed? Thank you.	['123', '121', '121', '121', 'unanswerable', '121', '121', '128', '321', '121']	121
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004011.jpg	answer en What is the label on this bottle?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'nothing', 'unanswerable', '0']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004012.jpg	answer en What is shown in the little rectangular window?	['unanswerable', 'nothing', 'unanswerable', 'blanket', 'unanswerable', 'blanket', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004013.jpg	answer en What flavor of cat food is this, please?	['unanswerable', 'soeln', 'shrimp', 'unanswerable', 'salmon', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004014.jpg	answer en What flavor are these noodles? 	['chicken', 'chicken', 'chicken', 'chicken', 'chicken', 'chicken', 'chicken', 'chicken', 'chicken', 'chicken']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004015.jpg	answer en What kind of pop is this can?	['coca cola', 'cola', 'open', 'coca cola', 'coke', 'coca cola', 'that coca cola', 'coca cola', 'regular coca cola', 'coca cola']	coke
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004016.jpg	answer en What product is this?	['rotini', 'garden rotini', 'rotini pasta', 'rotini', 'pasta', 'garden rotini', 'garden rotini noodles', 'rotini', 'garden rotini', 'rotini']	garden rotini
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004017.jpg	answer en What is this?	['asparagus', 'unanswerable', 'unanswerable', 'ingredients', 'package', 'asparagus spears', 'food', 'asparagus spears', 'asparagus', 'asparagus spears']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004018.jpg	answer en What is this?	['this food item', 'ravioli', 'ravioli', 'ravioli', 'ravioli', 'chef boyardee mini raviolis', 'canned mini ravioli', 'ravioli', 'chef boya mini ravioli', 'mini ravioli']	ravioli
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004019.jpg	answer en What is this?	['grilled onion mushrooms', 'soup', 'grilled onion mushroom seasoning', 'grilled onions mushrooms', 'grilled onion mushroom seasoning', 'live smart grilled onion mushroom', 'grilled onion mushroom', 'grilled onions mushrooms', 'grilled onions mushrooms', 'grilled onions mushrooms']	grilled onion mushroom
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004020.jpg	answer en What kind of coffee is this?	['rainforest espresso', 'espresso', 'espresso', 'unanswerable', 'espresso', 'rainforest espresso', 'espresso', 'rainforest espresso', 'timothy', 'espresso']	espresso
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004021.jpg	answer en What is this?	['baking soda', 'unanswerable', 'unanswerable', 'unanswerable', 'baking soda', 'baking soda', 'countertop', 'unanswerable', 'toothpaste', 'sun']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004022.jpg	answer en What is this? What color of fish, please. Thank you.	['unanswerable', 'white', 'white sheet', 'white sheet no fish', 'unanswerable', 'white sheet', 'sheet', 'white fabric', 'white fabric', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004023.jpg	answer en What is this book?	['garden primer', 'garden primer', 'garden primer', 'garden primer', 'garden primer', 'garden primer', 'garden primer', 'garden primer complete gardeners bible', 'garden primer', 'garden primer']	garden primer
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004024.jpg	answer en Try to focus thi	['cream', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'yes']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004025.jpg	answer en What is this?	['tea', 'teabags', 'green tea teabags', 'green tea', 'jasmine green tea teabags', 'jasmine green teabags', 'tea bag', 'teabags', 'jasmine green tea', 'green tea']	tea
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004026.jpg	answer en What is this?	['shampoo', 'baby shampoo', 'shampoo', 'baby shampoo', 'baby shampoo', 'shampoo bottle', 'shampoo', 'baby shampoo', 'baby shampoo', 'baby shampoo']	baby shampoo
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004027.jpg	answer en What color is my shirt?	['unanswerable', 'blue', 'unanswerable', 'blue', 'white', 'blue', 'balack', 'grey', 'blue', 'unanswerable']	blue
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004028.jpg	answer en What is this?	['diet coke', 'diet coke', 'diet coke', 'diet coke', 'diet coke', 'coke', 'bottle', 'diet coke', 'diet coke', 'diet coke']	diet coke
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004029.jpg	answer en is this?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'granola bars', 'unanswerable', 'oatmeal']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004030.jpg	answer en Can you see what is in this can?	['yes', 'diced tomatoes green chilies', 'tomatos green chilies', 'yes', 'diced tomatoes green chilies', 'tomatoes', 'diced tomatoes', 'diced tomatoes green chilies', 'diced tomatoes green chili', 'diced tomatoes green chilies']	yes
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004031.jpg	answer en Can you please tell me what the three buttons are from left to right? Thank you.	['day hour minute', 'day hour minute', 'day hour minute', 'day hour minute', 'unanswerable', 'rewind play fastforward', 'unanswerable', 'unanswerable', 'no', 'day hour minute']	day hour minute
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004032.jpg	answer en What flavor is this energy bar?	['strawberry', 'berry almond crunch', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'apple crunch', 'unanswerable', 'unanswerable', 'berry almond crunch']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004033.jpg	answer en Who is this letter from?	['unanswerable', 'unanswerable', 'dad', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'cant tell']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004034.jpg	answer en What color is this?	['grey', 'blue white', 'black', 'multi', 'multicolored', 'grey', 'blue', 'red yellow blue', 'blue grey', 'grey']	grey
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004035.jpg	answer en What is this? It's from Schwans.	['hawaiian style pizza', 'hawaiian style pizza', 'hawaiian pizza', 'hawaiian style pizza', 'hawaiian style pizza', 'frozen hawaiian pizza', 'hawaiian style pizza', 'hawaiian style pizza', 'hawaiian style pizza', 'hawaiian style pizza']	hawaiian style pizza
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004036.jpg	answer en What is this?	['light from camera', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'window', 'i dont know']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004037.jpg	answer en How many ..	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'waerfwrfe', 'unanswerable', 'unanswerable', '1', '1', '1']	2
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004038.jpg	answer en Can you please tell me all the spices that are in this cabinet?	['were limited on words we can type celery salt oregano season salt mrs dash those visable', 'celery salt oregano mrs dash seasoned salt', 'unanswerable', 'celery salt oregano mrs dash lawry seasoned salt', 'yes', 'unanswerable', 'lipton', 'celery salt oregano mrs dash lawry seasoned salt', 'celery salt oregano dash lawry pepper galic salt', 'unanswerable']	celery salt oregano
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004039.jpg	answer en What does the picture show?	['window', 'design', 'frosted glass window black design', 'glass window pane in door', 'glass window in door', 'door', 'stained glass', 'door', 'window', 'window']	window
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004040.jpg	answer en Name of this?	['where red fern grows', 'where red fern grows', 'where red fern grows', 'where red fern grows', 'where red fern grow', 'where red fern grows', 'where red fern grows', 'where wild fern grows', 'where red fern grows', 'where red fern grows']	where red fern grows
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004041.jpg	answer en What does this computer screen say?  I'm trying to log in and I have no speech.	['nothing', 'unanswerable', 'nothing', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004042.jpg	answer en What kind of is this?	['raisin bran', 'raisin bran', 'raisin bran', 'raisin bran', 'raisin bran', 'raisin bran', 'raisin bran', 'raisin bran', 'raisin bran', 'raisin brand']	raisin bran
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004043.jpg	answer en What is this?	['ranzoni noodles', 'ziti pasta', 'ziti', 'ziti noodles', 'ronzoni ziti pasta', 'ronzoni ziti', 'ziti', 'ziti noodles', 'box ziti', 'pasta']	ziti
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004044.jpg	answer en What is this?	['hand sanitizer', 'hand sanitizer', 'hand sanitizer', 'hand sanitizer', 'hand sanitizer', 'hand sanitizer', 'hand sanitizer', 'germx', 'germ x hand sanitizer', 'germ x hand sanitizer']	hand sanitizer
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004045.jpg	answer en What's in this packet?	['candy', 'gummy candy', 'gummy bears', 'hairdo tangfastics', 'tangfastics', 'haribo fantastics', 'haribo tangfastics', 'haribo tangfastics', 'haribo tangfastics', 'gummy candy']	haribo
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004046.jpg	answer en What is the flavor of this?	['chocolate vanilla swirl', 'chocolate vanilla', 'chocolate vanilla swirls', 'chocolate vanilla swirl', 'chocolate vanilla swirls', 'chocolate vanilla swirls', 'chocolate vanilla swirl', 'chocolate', 'chocolate vanilla swirl', 'hello']	chocolate vanilla swirl
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004047.jpg	answer en What's the title of this CD?	['songs life', 'songs 4 life', 'songs 4 life', 'songs life', 'songs life', 'songs 4 life', 'songs life', 'songs 4 life', 'sons life', 'songs 4 life']	songs life
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004048.jpg	answer en How much does this laptop cost?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', '1000', 'unanswerable', 'unanswerable', '200', 'unanswerable', '400 dollars']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004049.jpg	answer en How much sodium is in this package?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'samoas', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004050.jpg	answer en What is this?	['pink ball', 'pink ball', 'living room kitchen table', 'pink ball', 'outdoor patio furniture', 'living room', 'pink ball', 'ball', 'ball', 'floor']	living room
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004051.jpg	answer en Can you tell how many pounds this meat is?	['cant see entire label', 'unanswerable', 'unanswerable', '3', '1.5', '3 pounds', 'unanswerable', '3', 'unanswerable', 'this italiansausage']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004052.jpg	answer en Color is this shirt?	['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue']	blue
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004053.jpg	answer en What number is this?	['26', '26', '26', '26', '26', 'paper', '26', '26', '26', '26']	26
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004054.jpg	answer en Here is another picture. Positive or negative?	['negative', 'negative', 'i only see 1 line i think 2 means positive', '1 line', 'negative', '1 line', 'negative', '1 line', 'unanswerable', 'paper plate']	negative
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004055.jpg	answer en What's this chairs color?	['blue', 'orange', 'unanswerable', 'white', 'unanswerable', 'light blue', 'unanswerable', 'unanswerable', 'what chair', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004056.jpg	answer en What is this spice and what color is it?	['golden yellow maybe cumin tumeric', 'unlabeled turmeric', 'unsure gold', 'yellow tumeric', 'yellow coloring', 'cumin orange', 'unanswerable', 'tumeric gold', 'unanswerable', 'unanswerable']	yellow
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004057.jpg	answer en What temperature is this?	['unanswerable', 'unanswerable', 'unanswerable', 'off', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'high', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004058.jpg	answer en What is this meat? 	['pork belly ribs', 'pork belly ribs', 'pork belly ribs oriental chinese flavour', 'pork belly ribs', 'pork belly ribs', 'this meat pork belly ribs oriental chinese flavour', 'pork belly ribs', 'pork belly ribs', 'pork belly ribs', 'pork belly ribs']	pork belly ribs
